ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status,School_Density_Score,Public_Transport_Accessibility_Numeric,Parking_Space_Numeric,Infrastructure_Score,Growth_Multiplier,Future_Price_5Y,Investment_Score,Good_Investment
121571,Uttarakhand,Haridwar,Locality_125,Villa,5,4629,122.23,0.03,2011,Semi-furnished,17,19,14,9,7,Medium,No,Yes,"Playground, Pool, Gym",West,Broker,Ready_to_Move,4,6,1.0,68.5185185185185,1.0,179.59597082726407,4,1
243594,Delhi,Dwarka,Locality_407,Apartment,2,4631,141.03,0.03,2015,Semi-furnished,9,23,10,2,10,High,No,Yes,Clubhouse,East,Owner,Under_Construction,1,9,1.0,70.37037037037037,1.02,208.758851502034,4,1
243253,Tamil Nadu,Chennai,Locality_204,Independent House,5,2414,66.94,0.03,2002,Unfurnished,30,14,23,1,10,Low,Yes,Yes,"Playground, Clubhouse, Garden, Pool, Gym",East,Owner,Under_Construction,1,3,1.0,33.33333333333333,1.0,98.35682146099204,1,0
233716,Assam,Silchar,Locality_328,Independent House,2,623,15.55,0.02,2003,Semi-furnished,6,8,22,9,2,High,Yes,Yes,"Clubhouse, Pool",East,Broker,Under_Construction,4,9,1.0,66.66666666666666,1.0,22.848051594240008,3,1
244373,Andhra Pradesh,Vishakhapatnam,Locality_95,Apartment,2,666,383.26,0.58,2007,Unfurnished,6,13,18,2,3,Low,Yes,No,"Garden, Clubhouse, Pool, Playground",West,Builder,Under_Construction,1,3,1.0,11.11111111111111,0.98,558.9756520357796,1,0
38293,Gujarat,Surat,Locality_108,Villa,4,1102,498.99,0.45,1997,Unfurnished,12,13,28,7,7,Medium,No,No,"Clubhouse, Playground, Gym",South,Broker,Ready_to_Move,3,6,1.0,61.11111111111111,1.0,733.1800170424323,2,0
103707,Chhattisgarh,Raipur,Locality_5,Villa,1,1421,240.64,0.17,2011,Furnished,23,23,14,5,7,Medium,No,No,"Clubhouse, Playground, Pool",South,Broker,Ready_to_Move,2,6,1.0,53.703703703703695,1.0,353.5791084011521,3,1
72735,Telangana,Hyderabad,Locality_307,Independent House,2,1867,198.51,0.11,1991,Semi-furnished,7,3,34,4,2,Low,Yes,No,"Clubhouse, Playground, Gym, Garden, Pool",North,Builder,Ready_to_Move,2,3,1.0,14.814814814814811,0.98,289.52214341601683,2,0
229480,Odisha,Cuttack,Locality_375,Villa,5,1050,139.25,0.13,2006,Furnished,14,20,19,2,8,High,Yes,Yes,Clubhouse,South,Owner,Ready_to_Move,1,9,1.0,62.96296296296296,1.0,204.60393469440007,2,0
124055,Telangana,Warangal,Locality_331,Independent House,2,2856,433.06,0.15,2012,Furnished,23,29,13,5,3,High,Yes,No,Pool,East,Owner,Under_Construction,2,9,1.0,55.55555555555556,1.0,636.3072169390082,3,1
209998,Haryana,Gurgaon,Locality_484,Villa,4,4626,459.62,0.1,2014,Semi-furnished,26,5,11,3,4,Medium,No,Yes,"Pool, Garden, Playground",East,Builder,Under_Construction,2,6,1.0,35.18518518518518,1.0,675.3325706588163,1,0
226804,Karnataka,Mysore,Locality_164,Apartment,3,3270,204.29,0.06,2023,Unfurnished,29,3,2,10,1,High,No,No,"Gym, Pool, Clubhouse, Garden, Playground",North,Broker,Under_Construction,5,9,1.0,66.66666666666666,1.0,300.1690328094721,4,1
115697,Andhra Pradesh,Vijayawada,Locality_245,Apartment,4,3528,37.38,0.01,2000,Semi-furnished,11,22,25,10,9,Medium,No,Yes,"Pool, Playground, Gym, Garden",East,Builder,Ready_to_Move,5,6,1.0,79.62962962962963,1.02,55.33153137024768,3,1
65545,Uttar Pradesh,Lucknow,Locality_208,Villa,5,4636,422.28,0.09,2011,Semi-furnished,4,24,14,9,1,High,No,Yes,"Garden, Pool, Playground",North,Owner,Under_Construction,4,9,1.0,62.96296296296296,1.0,620.4678602711042,3,1
153338,Haryana,Faridabad,Locality_230,Villa,5,1328,404.67,0.3,2004,Furnished,0,20,21,8,2,Medium,Yes,No,"Clubhouse, Gym, Pool, Playground, Garden",North,Owner,Under_Construction,4,6,1.0,46.2962962962963,1.0,594.5929928386563,0,0
99433,Maharashtra,Nagpur,Locality_20,Villa,1,793,147.07,0.19,1994,Unfurnished,16,20,31,7,1,Low,Yes,No,"Gym, Playground, Garden, Pool, Clubhouse",West,Builder,Under_Construction,3,3,1.0,22.22222222222221,0.98,214.49811914862525,0,0
183677,Jharkhand,Ranchi,Locality_268,Villa,5,1795,128.8,0.07,2010,Semi-furnished,10,1,15,2,6,High,No,No,"Clubhouse, Gym, Playground, Pool",South,Owner,Ready_to_Move,1,9,1.0,55.55555555555556,1.0,189.2494562918401,3,1
183477,Kerala,Trivandrum,Locality_234,Villa,5,1191,19.64,0.02,2003,Furnished,22,20,22,8,5,High,No,No,"Garden, Gym, Clubhouse, Pool",East,Owner,Ready_to_Move,4,9,1.0,74.07407407407408,1.02,29.07199775579626,3,1
248192,Jharkhand,Ranchi,Locality_92,Independent House,1,3481,358.37,0.1,1997,Furnished,17,6,28,4,3,Low,Yes,Yes,"Garden, Gym, Pool, Clubhouse",West,Builder,Under_Construction,2,3,1.0,18.51851851851852,0.98,522.6741752858695,0,0
211846,Delhi,Dwarka,Locality_72,Independent House,2,2042,228.15,0.11,2000,Unfurnished,13,27,25,5,7,High,Yes,No,Garden,East,Builder,Under_Construction,2,9,1.0,70.37037037037037,1.02,337.71773360412004,2,0
242596,Jharkhand,Jamshedpur,Locality_143,Villa,2,559,93.22,0.17,2012,Unfurnished,3,7,13,10,3,High,Yes,No,"Gym, Playground",South,Broker,Under_Construction,5,9,1.0,74.07407407407408,1.02,137.98837224008795,3,1
183784,Maharashtra,Mumbai,Locality_207,Villa,2,3410,263.35,0.08,2010,Unfurnished,10,5,15,7,6,High,Yes,Yes,"Playground, Garden, Gym, Clubhouse, Pool",North,Owner,Under_Construction,3,9,1.0,74.07407407407408,1.02,389.8223324332457,3,1
77948,Gujarat,Ahmedabad,Locality_451,Apartment,4,1539,56.56,0.04,2019,Unfurnished,4,27,6,2,8,Low,No,No,"Clubhouse, Playground, Garden, Gym, Pool",North,Owner,Ready_to_Move,1,3,1.0,29.629629629629623,0.98,82.4914232613466,3,1
33585,Madhya Pradesh,Bhopal,Locality_460,Independent House,3,3443,264.07,0.08,2004,Unfurnished,25,2,21,3,10,Low,No,No,"Playground, Clubhouse, Pool, Garden, Gym",North,Owner,Under_Construction,2,3,1.0,40.74074074074075,1.0,388.00546524057614,2,0
172753,Andhra Pradesh,Vishakhapatnam,Locality_10,Independent House,3,4440,129.41,0.03,2008,Furnished,30,23,17,7,1,Medium,Yes,Yes,Gym,East,Owner,Under_Construction,3,6,1.0,38.888888888888886,1.0,190.14574641868808,2,0
135166,Rajasthan,Jodhpur,Locality_459,Independent House,1,1682,37.63,0.02,2020,Furnished,13,8,5,2,4,Medium,No,No,"Playground, Pool, Clubhouse",South,Builder,Under_Construction,1,6,1.0,31.48148148148148,1.0,55.29081552998402,2,0
121339,Andhra Pradesh,Vishakhapatnam,Locality_204,Apartment,5,4313,17.53,0.0,2002,Furnished,19,1,23,5,4,Medium,No,Yes,"Garden, Gym, Pool, Clubhouse",East,Owner,Ready_to_Move,2,6,1.0,42.59259259259259,1.0,25.75732118630401,2,0
80503,Uttarakhand,Haridwar,Locality_281,Villa,2,935,436.2,0.47,2016,Unfurnished,11,27,9,10,2,High,No,No,"Playground, Clubhouse, Gym, Garden, Pool",South,Builder,Ready_to_Move,5,9,1.0,70.37037037037037,1.02,645.6825570813813,4,1
240099,Karnataka,Bangalore,Locality_18,Villa,1,4840,465.63,0.1,2019,Unfurnished,12,6,6,8,7,Medium,Yes,No,"Garden, Gym, Playground",North,Owner,Ready_to_Move,4,6,1.0,64.81481481481481,1.0,684.1632324003842,3,1
141397,Madhya Pradesh,Indore,Locality_369,Independent House,2,898,321.81,0.36,1991,Semi-furnished,28,8,34,3,1,Low,Yes,No,"Pool, Garden",South,Broker,Under_Construction,2,3,1.0,7.4074074074074066,0.98,469.3522793446596,1,0
214144,Jharkhand,Jamshedpur,Locality_382,Apartment,2,1704,337.57,0.2,1995,Unfurnished,5,25,30,6,6,High,Yes,Yes,Garden,South,Builder,Under_Construction,3,9,1.0,70.37037037037037,1.02,499.6860632598852,2,0
45491,West Bengal,Durgapur,Locality_360,Villa,3,3333,48.51,0.01,2019,Semi-furnished,29,17,6,4,8,Low,Yes,No,"Garden, Gym, Playground, Clubhouse, Pool",North,Owner,Under_Construction,2,3,1.0,37.03703703703703,1.0,71.27710500556802,3,1
38172,Jharkhand,Ranchi,Locality_493,Villa,2,2542,80.68,0.03,1995,Furnished,25,24,30,2,5,High,Yes,Yes,"Playground, Pool, Clubhouse, Garden, Gym",South,Broker,Ready_to_Move,1,9,1.0,51.85185185185185,1.0,118.54538923622404,4,1
122114,Assam,Silchar,Locality_69,Independent House,5,667,405.55,0.61,2005,Unfurnished,3,26,20,5,8,Medium,No,No,"Clubhouse, Playground, Garden, Gym",North,Owner,Under_Construction,2,6,1.0,57.407407407407405,1.0,595.8860015462402,1,0
15067,Tamil Nadu,Chennai,Locality_21,Apartment,4,3259,273.02,0.08,2011,Unfurnished,2,27,14,8,5,Low,Yes,Yes,"Garden, Playground, Clubhouse, Pool, Gym",North,Builder,Ready_to_Move,4,3,1.0,40.74074074074074,1.0,401.1559515279361,3,1
114132,Gujarat,Ahmedabad,Locality_470,Villa,2,965,351.13,0.36,2014,Furnished,21,25,11,3,7,Low,No,Yes,"Gym, Playground",North,Broker,Under_Construction,2,3,1.0,29.629629629629623,0.98,512.11480639598,2,0
218041,Gujarat,Surat,Locality_198,Independent House,3,4718,201.17,0.04,2012,Semi-furnished,3,4,13,6,7,High,No,No,"Clubhouse, Gym, Garden",North,Broker,Under_Construction,3,9,1.0,74.07407407407408,1.02,297.7807427970231,4,1
116560,Jharkhand,Ranchi,Locality_210,Apartment,4,3935,442.44,0.11,2003,Semi-furnished,22,5,22,4,6,Medium,No,Yes,"Gym, Garden",East,Broker,Ready_to_Move,2,6,1.0,46.2962962962963,1.0,650.0895142993922,1,0
134413,Karnataka,Mangalore,Locality_437,Apartment,5,4795,450.47,0.09,2016,Semi-furnished,28,19,9,10,5,Medium,Yes,No,"Pool, Gym, Garden",West,Builder,Under_Construction,5,6,1.0,64.81481481481481,1.0,661.8882187560963,3,1
232446,Bihar,Gaya,Locality_71,Independent House,2,3070,424.15,0.14,2010,Furnished,1,5,15,8,10,High,No,No,"Clubhouse, Garden, Pool, Gym",South,Builder,Ready_to_Move,4,9,1.0,92.5925925925926,1.02,627.8456134481153,3,1
114053,Delhi,New Delhi,Locality_478,Villa,3,4397,385.77,0.09,1999,Semi-furnished,6,13,26,5,9,Medium,Yes,Yes,Playground,East,Broker,Ready_to_Move,2,6,1.0,61.11111111111111,1.0,566.8226921871362,4,1
28925,Telangana,Warangal,Locality_400,Independent House,5,2218,82.38,0.04,2002,Unfurnished,7,17,23,5,8,Medium,Yes,Yes,"Playground, Gym, Clubhouse, Pool, Garden",South,Owner,Under_Construction,2,6,1.0,57.407407407407405,1.0,121.04324696678404,2,0
216812,Rajasthan,Jaipur,Locality_123,Independent House,2,934,409.47,0.44,2011,Furnished,4,12,14,7,4,Medium,Yes,Yes,"Gym, Playground, Clubhouse",East,Broker,Ready_to_Move,3,6,1.0,49.99999999999999,1.0,601.6457676072963,3,1
159344,Rajasthan,Jodhpur,Locality_163,Apartment,3,2666,371.06,0.14,2012,Semi-furnished,14,23,13,2,7,High,Yes,No,"Gym, Garden, Pool, Playground, Clubhouse",East,Owner,Ready_to_Move,1,9,1.0,59.25925925925925,1.0,545.2088761774082,4,1
145166,Andhra Pradesh,Vishakhapatnam,Locality_430,Villa,3,4687,185.95,0.04,1991,Semi-furnished,23,11,34,8,5,Low,Yes,Yes,"Playground, Pool",South,Owner,Under_Construction,4,3,1.0,40.74074074074074,1.0,273.22155588096007,2,0
109285,Uttar Pradesh,Lucknow,Locality_245,Apartment,2,2837,141.47,0.05,2000,Unfurnished,25,20,25,2,4,High,No,Yes,"Garden, Pool",North,Owner,Ready_to_Move,1,9,1.0,48.14814814814815,1.0,207.8658430248961,3,1
15503,Bihar,Gaya,Locality_478,Apartment,2,1179,24.98,0.02,2018,Furnished,1,26,7,6,3,Medium,Yes,Yes,"Gym, Garden, Pool",East,Builder,Ready_to_Move,3,6,1.0,42.59259259259259,1.0,36.70381535846401,4,1
102528,Jharkhand,Jamshedpur,Locality_29,Independent House,5,2409,294.95,0.12,2019,Furnished,25,13,6,8,7,High,No,Yes,Playground,South,Broker,Ready_to_Move,4,9,1.0,81.48148148148148,1.02,436.5980518366653,3,1
105878,Tamil Nadu,Coimbatore,Locality_188,Apartment,5,3323,287.94,0.09,2000,Semi-furnished,12,6,25,10,6,Medium,No,No,"Playground, Clubhouse, Garden",North,Builder,Under_Construction,5,6,1.0,68.5185185185185,1.0,423.07832643379214,2,0
66531,Jharkhand,Jamshedpur,Locality_18,Independent House,3,788,92.22,0.12,2006,Unfurnished,14,22,19,10,5,Low,Yes,Yes,"Playground, Pool, Garden, Gym",North,Builder,Under_Construction,5,3,1.0,48.14814814814815,1.0,135.50143524249606,1,0
138259,Uttar Pradesh,Noida,Locality_126,Villa,1,4189,442.54,0.11,2017,Unfurnished,25,3,8,3,6,High,Yes,No,"Playground, Gym, Pool",East,Builder,Under_Construction,2,9,1.0,59.25925925925925,1.0,650.2364471070723,2,0
209722,Maharashtra,Pune,Locality_469,Apartment,5,1180,351.45,0.3,2023,Semi-furnished,9,5,2,6,1,Low,No,No,"Garden, Playground, Gym, Clubhouse",West,Broker,Under_Construction,3,3,1.0,18.51851851851852,0.98,512.5815188331022,1,0
142273,Rajasthan,Jodhpur,Locality_310,Villa,1,4144,449.04,0.11,2014,Furnished,23,6,11,6,9,Medium,Yes,Yes,"Garden, Pool, Gym, Clubhouse, Playground",North,Broker,Under_Construction,3,6,1.0,64.81481481481481,1.0,659.7870796062723,2,0
36633,Gujarat,Surat,Locality_285,Villa,1,1005,371.5,0.37,2009,Unfurnished,21,14,16,5,9,Low,Yes,No,"Playground, Clubhouse, Pool",South,Owner,Ready_to_Move,2,3,1.0,44.44444444444444,1.0,545.8553805312002,1,0
193122,West Bengal,Durgapur,Locality_319,Independent House,5,678,230.64,0.34,1990,Semi-furnished,24,30,35,1,9,Low,Yes,No,Gym,North,Broker,Ready_to_Move,1,3,1.0,29.629629629629623,0.98,336.38298905581644,1,0
95249,Gujarat,Ahmedabad,Locality_339,Villa,4,1234,169.74,0.14,2000,Semi-furnished,20,11,25,3,3,Low,No,No,"Playground, Clubhouse, Gym",West,Builder,Under_Construction,2,3,1.0,14.814814814814811,0.98,247.56177836600023,0,0
15597,Assam,Silchar,Locality_343,Apartment,4,4765,200.32,0.04,2005,Unfurnished,19,25,20,1,5,Low,Yes,Yes,"Gym, Pool, Playground, Clubhouse",East,Broker,Under_Construction,1,3,1.0,14.814814814814817,0.98,292.1619856384892,1,0
163374,Chhattisgarh,Raipur,Locality_431,Apartment,5,1276,476.2,0.37,2007,Semi-furnished,26,23,18,6,9,Medium,No,No,"Gym, Playground, Garden",North,Builder,Under_Construction,3,6,1.0,64.81481481481481,1.0,699.6940301721603,1,0
104207,Jharkhand,Ranchi,Locality_386,Villa,5,2011,178.62,0.09,2016,Semi-furnished,30,30,9,1,10,High,Yes,No,"Gym, Garden, Playground, Clubhouse, Pool",North,Owner,Ready_to_Move,1,9,1.0,66.66666666666666,1.0,262.4513810780161,4,1
191613,Maharashtra,Mumbai,Locality_412,Villa,4,1582,498.56,0.32,2012,Furnished,21,3,13,6,7,Low,Yes,No,"Playground, Garden, Gym",South,Broker,Under_Construction,3,3,1.0,40.74074074074074,1.0,732.5482059694083,1,0
22274,Kerala,Trivandrum,Locality_347,Apartment,1,2028,463.8,0.23,2001,Furnished,18,30,24,1,1,Low,No,Yes,Gym,East,Broker,Ready_to_Move,1,3,1.0,0.0,0.98,676.4413385539701,1,0
177373,Uttar Pradesh,Noida,Locality_165,Villa,3,2508,282.16,0.11,2001,Unfurnished,30,7,24,4,2,Low,No,No,"Pool, Gym",North,Broker,Under_Construction,2,3,1.0,14.814814814814811,0.98,411.5236914324887,1,0
212728,Bihar,Gaya,Locality_349,Villa,5,4502,437.98,0.1,2021,Semi-furnished,12,7,4,3,3,Medium,Yes,Yes,"Gym, Garden",South,Builder,Ready_to_Move,2,6,1.0,31.48148148148148,1.0,643.5363110768643,2,0
47732,Andhra Pradesh,Vishakhapatnam,Locality_200,Apartment,4,792,188.64,0.24,2008,Furnished,0,6,17,2,5,Low,Yes,Yes,"Garden, Clubhouse",North,Builder,Ready_to_Move,1,3,1.0,18.51851851851852,0.98,275.1269816835294,1,0
230443,Gujarat,Ahmedabad,Locality_189,Independent House,2,2390,480.78,0.2,2023,Furnished,6,25,2,9,1,Medium,No,Yes,"Playground, Gym, Pool, Clubhouse, Garden",North,Broker,Ready_to_Move,4,6,1.0,46.2962962962963,1.0,706.4235527639042,3,1
143844,Haryana,Faridabad,Locality_249,Villa,5,1444,359.52,0.25,1990,Unfurnished,7,28,35,1,2,Low,No,No,"Clubhouse, Pool, Playground, Gym",North,Owner,Ready_to_Move,1,3,1.0,3.7037037037037033,0.98,524.3514231067774,1,0
217800,Chhattisgarh,Bilaspur,Locality_161,Independent House,5,2670,466.37,0.17,2001,Furnished,9,14,24,8,6,High,No,Yes,"Garden, Playground",South,Owner,Under_Construction,4,9,1.0,77.77777777777777,1.02,690.3415271573678,1,0
246654,Punjab,Amritsar,Locality_63,Independent House,1,1813,266.82,0.15,2008,Furnished,16,28,17,4,3,Low,No,Yes,"Playground, Gym, Pool",South,Owner,Ready_to_Move,2,3,1.0,18.51851851851852,0.98,389.1506639779437,1,0
204283,Karnataka,Mysore,Locality_370,Apartment,1,1121,162.84,0.15,2018,Semi-furnished,3,17,7,7,10,Medium,Yes,No,"Clubhouse, Gym",North,Broker,Ready_to_Move,3,6,1.0,72.22222222222221,1.02,241.04297935610305,3,1
20974,Bihar,Patna,Locality_435,Apartment,5,3247,245.82,0.08,1997,Semi-furnished,29,30,28,10,4,Medium,Yes,Yes,"Garden, Pool, Gym, Playground",North,Broker,Ready_to_Move,5,6,1.0,61.11111111111111,1.0,361.1902278389761,3,1
78389,Jharkhand,Jamshedpur,Locality_283,Apartment,3,503,279.76,0.56,2009,Furnished,23,27,16,7,6,Medium,Yes,No,Gym,South,Broker,Under_Construction,3,6,1.0,57.407407407407405,1.0,411.05922276556817,2,0
172469,Jharkhand,Ranchi,Locality_311,Villa,2,1341,282.45,0.21,1996,Semi-furnished,3,26,29,7,8,High,No,Yes,"Playground, Pool, Clubhouse, Garden, Gym",West,Broker,Ready_to_Move,3,9,1.0,81.48148148148148,1.02,418.094998275186,3,1
24111,Assam,Guwahati,Locality_401,Apartment,5,4428,440.98,0.1,2016,Unfurnished,26,27,9,2,7,High,Yes,No,Clubhouse,West,Owner,Ready_to_Move,1,9,1.0,59.25925925925925,1.0,647.9442953072643,3,1
117982,West Bengal,Durgapur,Locality_484,Apartment,4,1764,368.09,0.21,2000,Semi-furnished,21,14,25,3,9,High,Yes,Yes,Playground,South,Owner,Ready_to_Move,2,9,1.0,70.37037037037037,1.02,544.8631188355929,2,0
38570,Bihar,Patna,Locality_441,Villa,5,4573,216.31,0.05,1990,Unfurnished,18,5,35,9,3,Medium,No,Yes,Garden,North,Owner,Ready_to_Move,4,6,1.0,53.70370370370371,1.0,317.83035629260814,3,1
109504,Karnataka,Bangalore,Locality_457,Villa,4,2581,59.64,0.02,2009,Furnished,7,30,16,6,7,Medium,Yes,No,"Garden, Clubhouse, Playground",South,Builder,Ready_to_Move,3,6,1.0,57.407407407407405,1.0,87.63072650035204,3,1
20803,Odisha,Bhubaneswar,Locality_464,Villa,5,643,450.84,0.7,2022,Semi-furnished,19,22,3,4,4,Medium,No,No,Pool,East,Broker,Under_Construction,2,6,1.0,38.888888888888886,1.0,662.4318701445122,1,0
245895,Gujarat,Ahmedabad,Locality_157,Independent House,1,1643,230.84,0.14,1996,Semi-furnished,16,1,29,5,10,Medium,Yes,No,"Playground, Pool, Garden",South,Broker,Ready_to_Move,2,6,1.0,64.81481481481481,1.0,339.17969324851214,2,0
160914,Karnataka,Mysore,Locality_432,Apartment,3,1571,161.76,0.1,1998,Furnished,26,28,27,5,10,High,No,No,"Garden, Playground, Clubhouse",East,Owner,Under_Construction,2,9,1.0,81.4814814814815,1.02,239.4443155283912,2,0
1446,Andhra Pradesh,Vishakhapatnam,Locality_179,Apartment,5,861,346.41,0.4,2006,Furnished,7,5,19,8,6,Low,No,Yes,"Playground, Gym, Garden",North,Owner,Ready_to_Move,4,3,1.0,44.44444444444444,1.0,508.9899390842882,1,0
176700,Odisha,Bhubaneswar,Locality_416,Apartment,3,3434,102.43,0.03,1994,Furnished,7,26,31,8,8,Low,Yes,No,"Gym, Playground, Garden, Clubhouse",West,Broker,Ready_to_Move,4,3,1.0,51.85185185185185,1.0,150.50327490662406,4,1
48937,Telangana,Hyderabad,Locality_260,Villa,2,1484,367.73,0.25,2010,Furnished,24,15,15,3,8,Medium,Yes,No,"Playground, Pool, Clubhouse, Gym, Garden",West,Broker,Under_Construction,2,6,1.0,50.0,1.0,540.3160136816642,1,0
160170,Bihar,Gaya,Locality_138,Apartment,2,3976,321.18,0.08,2016,Unfurnished,25,4,9,9,3,Low,No,No,Gym,East,Broker,Under_Construction,4,3,1.0,37.03703703703704,1.0,471.9187917066242,3,1
165273,Bihar,Patna,Locality_75,Villa,1,4088,49.31,0.01,1992,Furnished,19,5,33,8,3,Medium,Yes,No,Pool,East,Builder,Under_Construction,4,6,1.0,50.0,1.0,72.45256746700802,1,0
16096,Madhya Pradesh,Bhopal,Locality_225,Villa,2,1452,477.83,0.33,2004,Unfurnished,27,14,21,2,10,Medium,No,No,"Pool, Clubhouse, Playground",East,Owner,Under_Construction,1,6,1.0,53.70370370370371,1.0,702.0890349373442,2,0
178949,Telangana,Warangal,Locality_29,Independent House,1,3854,477.54,0.12,2017,Unfurnished,19,17,8,5,6,Medium,Yes,Yes,Gym,North,Owner,Ready_to_Move,2,6,1.0,50.0,1.0,701.6629297950723,2,0
13678,West Bengal,Durgapur,Locality_125,Apartment,1,1561,497.27,0.32,2012,Unfurnished,4,9,13,7,10,Low,Yes,Yes,Clubhouse,North,Builder,Ready_to_Move,3,3,1.0,55.55555555555555,1.0,730.6527727503362,3,1
58745,Rajasthan,Jodhpur,Locality_325,Independent House,2,2451,110.17,0.04,2015,Semi-furnished,28,24,10,10,7,Medium,No,No,"Playground, Garden, Gym, Clubhouse",East,Owner,Under_Construction,5,6,1.0,72.22222222222221,1.02,163.07851286945387,4,1
21291,Jharkhand,Jamshedpur,Locality_270,Villa,1,2689,78.69,0.03,2016,Furnished,11,22,9,6,6,Medium,Yes,No,"Clubhouse, Playground, Pool",North,Builder,Under_Construction,3,6,1.0,53.70370370370371,1.0,115.62142636339205,3,1
38785,Madhya Pradesh,Indore,Locality_452,Villa,2,2645,319.13,0.12,2012,Furnished,4,27,13,8,5,Medium,No,Yes,"Garden, Pool, Gym, Playground, Clubhouse",South,Owner,Under_Construction,4,6,1.0,57.407407407407405,1.0,468.90666914918415,3,1
93103,Odisha,Bhubaneswar,Locality_250,Independent House,3,4340,142.6,0.03,2008,Semi-furnished,18,4,17,2,1,Low,Yes,Yes,Garden,South,Owner,Ready_to_Move,1,3,1.0,3.7037037037037033,0.98,207.97872979257468,3,1
62537,Karnataka,Mysore,Locality_301,Independent House,3,2267,314.78,0.14,1996,Unfurnished,0,9,29,5,10,Low,No,Yes,"Clubhouse, Gym, Pool, Garden",West,Broker,Under_Construction,2,3,1.0,48.14814814814815,1.0,462.5150920151041,1,0
57441,Uttarakhand,Dehradun,Locality_209,Villa,4,2914,147.1,0.05,2012,Furnished,28,5,13,2,5,Medium,Yes,Yes,"Clubhouse, Pool, Garden, Playground",East,Broker,Ready_to_Move,1,6,1.0,35.18518518518518,1.0,216.1381600972801,3,1
176050,Uttar Pradesh,Lucknow,Locality_90,Apartment,2,1426,67.65,0.05,2007,Semi-furnished,12,30,18,4,10,Low,Yes,Yes,"Gym, Clubhouse, Pool, Garden, Playground",West,Builder,Ready_to_Move,2,3,1.0,44.44444444444444,1.0,99.40004439552004,3,1
125747,West Bengal,Kolkata,Locality_36,Apartment,2,773,161.51,0.21,2019,Semi-furnished,25,21,6,10,3,High,No,Yes,Pool,East,Builder,Under_Construction,5,9,1.0,74.07407407407408,1.02,239.0742544571616,3,1
164818,Gujarat,Surat,Locality_7,Independent House,2,2683,115.01,0.04,2011,Unfurnished,8,15,14,9,3,High,Yes,Yes,"Playground, Clubhouse, Garden",West,Owner,Ready_to_Move,4,9,1.0,70.37037037037037,1.02,170.24289520845866,5,1
138576,Odisha,Bhubaneswar,Locality_169,Apartment,4,3905,157.84,0.04,1999,Semi-furnished,22,28,26,4,3,Medium,No,Yes,"Pool, Gym, Clubhouse",West,Builder,Ready_to_Move,2,6,1.0,35.18518518518518,1.0,231.9187436421121,2,0
92098,Assam,Guwahati,Locality_189,Independent House,3,3626,69.69,0.02,2021,Furnished,19,5,4,7,6,Low,Yes,Yes,"Pool, Garden, Clubhouse, Playground",South,Owner,Under_Construction,3,3,1.0,40.74074074074074,1.0,102.39747367219204,3,1
67992,Haryana,Faridabad,Locality_343,Villa,3,1933,282.2,0.15,1995,Unfurnished,12,15,30,3,2,Low,Yes,Yes,"Gym, Playground, Pool, Clubhouse",East,Broker,Under_Construction,2,3,1.0,11.11111111111111,0.98,411.58203048712886,1,0
159083,Gujarat,Surat,Locality_134,Apartment,5,1860,34.09,0.02,2009,Unfurnished,0,13,16,9,2,High,No,No,Clubhouse,West,Owner,Under_Construction,4,9,1.0,66.66666666666666,1.0,50.08939413811203,2,0
512,West Bengal,Durgapur,Locality_279,Villa,1,2237,485.45,0.22,1998,Furnished,20,12,27,9,6,High,Yes,No,"Pool, Clubhouse, Garden",South,Builder,Under_Construction,4,9,1.0,81.4814814814815,1.02,718.5845881136097,1,0
